latitude,longitude,elevation,location,day,time,IC1,IC2,IC3,IC4,IC1_lag1,IC1_lag2,IC1_lag3,IC2_lag1,IC2_lag2,IC2_lag3,IC3_lag1,IC3_lag2,IC3_lag3,IC4_lag1,IC4_lag2,IC4_lag3
13.1107,80.2459,15,chennai,-294,2024-06-07,0.42364941958992636,1.289709602796518,-2.246248162494412,-0.17767952512674232,1.6138178278510702,1.6398293016365713,0.8122539840342248,0.8702173906584343,1.0691876083515244,1.1037621538714182,-1.3495301788833967,-1.083624045171625,-1.6423670372390462,-2.0335558642811877,-1.604869807285115,-1.4650079865344794
12.6889,79.9728,69,chengalpattu,-294,2024-06-07,0.5306475073159954,0.9556902795527593,-1.6412517860385938,-0.6966009788359504,0.42364941958992636,1.6138178278510702,1.6398293016365713,1.289709602796518,0.8702173906584343,1.0691876083515244,-2.246248162494412,-1.3495301788833967,-1.083624045171625,-0.17767952512674232,-2.0335558642811877,-1.604869807285115
13.1107,80.2459,15,chennai,-293,2024-06-08,0.7596432836841831,1.5558592171415826,0.2365708429835106,0.33580450841602105,0.5306475073159954,0.42364941958992636,1.6138178278510702,0.9556902795527593,1.289709602796518,0.8702173906584343,-1.6412517860385938,-2.246248162494412,-1.3495301788833967,-0.6966009788359504,-0.17767952512674232,-2.0335558642811877
12.6889,79.9728,69,chengalpattu,-293,2024-06-08,0.0490864377240334,1.377700552034348,-0.2870358506266468,0.540724161232468,0.7596432836841831,0.5306475073159954,0.42364941958992636,1.5558592171415826,0.9556902795527593,1.289709602796518,0.2365708429835106,-1.6412517860385938,-2.246248162494412,0.33580450841602105,-0.6966009788359504,-0.17767952512674232
13.1107,80.2459,15,chennai,-292,2024-06-09,0.24943097895955868,1.639530360493323,0.5574067495260753,0.661641226033554,0.0490864377240334,0.7596432836841831,0.5306475073159954,1.377700552034348,1.5558592171415826,0.9556902795527593,-0.2870358506266468,0.2365708429835106,-1.6412517860385938,0.540724161232468,0.33580450841602105,-0.6966009788359504
12.6889,79.9728,69,chengalpattu,-292,2024-06-09,-0.12617513984907083,1.4227536371234435,0.48772334030820685,0.6268491696243046,0.24943097895955868,0.0490864377240334,0.7596432836841831,1.639530360493323,1.377700552034348,1.5558592171415826,0.5574067495260753,-0.2870358506266468,0.2365708429835106,0.661641226033554,0.540724161232468,0.33580450841602105
13.1107,80.2459,15,chennai,-291,2024-06-10,0.27860858218447876,1.4923320602952515,0.5655988977359023,0.16835242403462497,-0.12617513984907083,0.24943097895955868,0.0490864377240334,1.4227536371234435,1.639530360493323,1.377700552034348,0.48772334030820685,0.5574067495260753,-0.2870358506266468,0.6268491696243046,0.661641226033554,0.540724161232468
12.6889,79.9728,69,chengalpattu,-291,2024-06-10,-0.21889850127322544,1.322251220133687,0.6566003574521558,0.3146312229753893,0.27860858218447876,-0.12617513984907083,0.24943097895955868,1.4923320602952515,1.4227536371234435,1.639530360493323,0.5655988977359023,0.48772334030820685,0.5574067495260753,0.16835242403462497,0.6268491696243046,0.661641226033554
13.1107,80.2459,15,chennai,-290,2024-06-11,-0.07168860425521364,1.3832371019012544,0.14850278691056906,0.3845495772973216,-0.21889850127322544,0.27860858218447876,-0.12617513984907083,1.322251220133687,1.4923320602952515,1.4227536371234435,0.6566003574521558,0.5655988977359023,0.48772334030820685,0.3146312229753893,0.16835242403462497,0.6268491696243046
12.6889,79.9728,69,chengalpattu,-290,2024-06-11,-0.4814406827024364,1.2113547181816888,0.03006810712992904,0.27778314901725326,-0.07168860425521364,-0.21889850127322544,0.27860858218447876,1.3832371019012544,1.322251220133687,1.4923320602952515,0.14850278691056906,0.6566003574521558,0.5655988977359023,0.3845495772973216,0.3146312229753893,0.16835242403462497
13.1107,80.2459,15,chennai,-289,2024-06-12,-0.5077835933189188,1.4452529539033747,-1.4464310569768244,1.0757206746221302,-0.4814406827024364,-0.07168860425521364,-0.21889850127322544,1.2113547181816888,1.3832371019012544,1.322251220133687,0.03006810712992904,0.14850278691056906,0.6566003574521558,0.27778314901725326,0.3845495772973216,0.3146312229753893
12.6889,79.9728,69,chengalpattu,-289,2024-06-12,-0.8580566998257213,1.2000248887334737,-1.9120093282378419,1.1234088447743436,-0.5077835933189188,-0.4814406827024364,-0.07168860425521364,1.4452529539033747,1.2113547181816888,1.3832371019012544,-1.4464310569768244,0.03006810712992904,0.14850278691056906,1.0757206746221302,0.27778314901725326,0.3845495772973216
13.1107,80.2459,15,chennai,-288,2024-06-13,-0.7564273503154543,1.3500162203284019,-0.3829909550033288,0.7675017599733351,-0.8580566998257213,-0.5077835933189188,-0.4814406827024364,1.2000248887334737,1.4452529539033747,1.2113547181816888,-1.9120093282378419,-1.4464310569768244,0.03006810712992904,1.1234088447743436,1.0757206746221302,0.27778314901725326
12.6889,79.9728,69,chengalpattu,-288,2024-06-13,-1.1757014607419232,1.0169214508815239,-0.7624429140436818,0.437992137925246,-0.7564273503154543,-0.8580566998257213,-0.5077835933189188,1.3500162203284019,1.2000248887334737,1.4452529539033747,-0.3829909550033288,-1.9120093282378419,-1.4464310569768244,0.7675017599733351,1.1234088447743436,1.0757206746221302
