"day","form","Study ID","Q1","Q1.1","Q2","Q2/joyful_happy","Q2/thrilled_enthusiastic","Q2/calm_relaxed","Q2/accomplished_productive","Q2/upset_angry","Q2/exhausted_tired","Q2/bored_lethargic","Q2/irritated_frustrated","...15","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","PP","PP-F","WB","WB-F","Total","Total-F"
7,1,"P006",3,4.5,"accomplished_productive exhausted_tired bored_lethargic",0,0,0,1,0,1,1,0,3,5,5,0,0,4,2,4,4,2,0,NA,NA,2.8,3,3,3,3.11111111111111,3
8,2,"P006",0,3,"accomplished_productive exhausted_tired bored_lethargic irritated_frustrated",0,0,0,1,0,1,1,1,3,6,6,1,0,0,4,5,4,4,0,NA,NA,2.6,3,4.25,4,3.77777777777778,4
9,2,"P006",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,3,6,6,0,0,0,6,6,6,6,0,NA,NA,2.4,2,6,6,4.66666666666667,5
10,2,"P006",2,4,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,3,5,5,5,0,4,3,4,4,4,0,NA,NA,3.8,4,3.75,4,2.88888888888889,3
11,2,"P006",3,4.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,3,3,5,0,4,3,4,4,4,0,NA,NA,3,3,3.75,4,3.33333333333333,3
12,1,"P006",5,5.5,"joyful_happy calm_relaxed bored_lethargic",1,0,1,0,0,0,1,0,1,1,1,2,0,2,5,5,5,5,0,NA,NA,1.2,1,5,5,4.88888888888889,5
13,1,"P006",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,6,6,0,NA,NA,0,0,4.75,5,5.44444444444444,5
14,2,"P006",2,4,"joyful_happy upset_angry irritated_frustrated",1,0,0,0,1,0,0,1,2,4,5,5,1,4,3,2,4,4,1,"friends",6,3.8,4,3.25,3,2.66666666666667,3
15,1,"P006",3,4.5,"thrilled_enthusiastic calm_relaxed exhausted_tired bored_lethargic",0,1,1,0,0,1,1,0,2,3,3,1,0,0,4,3,5,5,0,NA,NA,1.4,1,4.25,4,4.44444444444444,4
16,2,"P006",3,4.5,"joyful_happy thrilled_enthusiastic accomplished_productive upset_angry",1,1,0,1,1,0,0,0,3,5,5,0,5,0,4,5,4,3,1,"work",6,3,3,4,4,3.44444444444444,3
17,2,"P006",2,4,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,0,0,4,0,4,1,5,4,0,NA,NA,0.8,1,3.5,4,4.44444444444444,4
18,1,"P006",4,5,"joyful_happy thrilled_enthusiastic accomplished_productive exhausted_tired",1,1,0,1,0,1,0,0,1,2,1,3,0,2,4,5,5,5,0,NA,NA,1.6,2,4.75,5,4.55555555555556,5
18,1,"P006",4,5,"joyful_happy thrilled_enthusiastic accomplished_productive exhausted_tired",1,1,0,1,0,1,0,0,1,2,1,3,0,2,4,5,5,5,0,NA,NA,1.6,2,4.75,5,4.55555555555556,5
19,2,"P006",5,5.5,"joyful_happy thrilled_enthusiastic accomplished_productive upset_angry",1,1,0,1,1,0,0,0,0,0,1,2,0,4,4,4,5,6,0,NA,NA,1.4,1,4.75,5,4.66666666666667,5
20,1,"P006",5,5.5,"joyful_happy calm_relaxed exhausted_tired",1,0,1,0,0,1,0,0,0,0,0,0,0,3,4,5,5,5,0,NA,NA,0.6,1,4.75,5,5.11111111111111,5
21,2,"P006",0,3,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,2,5,3,0,NA,NA,0.2,0,3.75,4,4.88888888888889,5
22,1,"P006",6,6,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,4,6,6,1,"friends",6,0.2,0,5.5,6,5.66666666666667,6
23,2,"P006",-2,2,"accomplished_productive exhausted_tired irritated_frustrated",0,0,0,1,0,1,0,1,1,2,0,0,4,0,4,6,6,6,1,"other",6,1.2,1,5.5,6,5.11111111111111,5
24,2,"P006",0,3,"joyful_happy upset_angry exhausted_tired",1,0,0,0,1,1,0,0,2,3,0,0,0,0,6,6,3,5,1,"home",6,0.6,1,5,5,5.22222222222222,5
25,2,"P006",2,4,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,0,6,0,0,4,2,4,4,1,"friends",6,2,2,3.5,4,3.77777777777778,4
26,2,"P006",2,4,"joyful_happy upset_angry exhausted_tired",1,0,0,0,1,1,0,0,1,2,0,0,2,4,5,6,6,6,1,"friends",6,1.6,2,5.75,6,5,5
27,1,"P006",4,5,"joyful_happy upset_angry exhausted_tired",1,0,0,0,1,1,0,0,2,4,4,1,0,3,4,5,4,5,1,"friends",6,2.4,2,4.5,5,4,4
28,1,"P006",-2,2,"thrilled_enthusiastic upset_angry exhausted_tired irritated_frustrated",0,1,0,0,1,1,0,1,2,4,4,5,3,5,3,5,4,3,1,"friends",6,4.2,4,3.75,4,2.66666666666667,3
29,1,"P006",4,5,"joyful_happy thrilled_enthusiastic bored_lethargic",1,1,0,0,0,0,1,0,2,4,1,0,2,0,4,5,5,5,1,"home",6,1.4,1,4.75,5,4.66666666666667,5
30,2,"P006",3,4.5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,1,2,1,0,1,0,4,5,5,4,0,NA,NA,0.8,1,4.5,5,4.88888888888889,5
1,2,"P007",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,4,3,3,0,NA,NA,0.4,0,3.25,3,4.55555555555556,5
2,1,"P007",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,4,4,3,0,3,3,3,3,1,"friends",2,3.2,3,3,3,2.88888888888889,3
3,2,"P007",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,2,3,4,3,4,0,4,4,3,3,0,NA,NA,2.8,3,3.5,4,3.33333333333333,3
4,2,"P007",5,5.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,1,4,0,3,3,3,3,0,NA,NA,1,1,3,3,4.11111111111111,4
5,1,"P007",5,5.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
6,2,"P007",-6,0,"irritated_frustrated",0,0,0,0,0,0,0,1,3,6,6,6,0,6,0,0,0,0,0,NA,NA,4.8,5,0,0,0.666666666666667,1
7,2,"P007",3,4.5,"accomplished_productive upset_angry",0,0,0,1,1,0,0,0,2,4,4,4,3,4,4,4,4,4,0,NA,NA,3.8,4,4,4,3,3
8,1,"P007",1,3.5,"irritated_frustrated",0,0,0,0,0,0,0,1,3,6,6,6,6,3,0,0,0,1,0,NA,NA,5.4,5,0.25,0,0.444444444444444,0
9,1,"P007",3,4.5,"upset_angry",0,0,0,0,1,0,0,0,3,5,5,5,6,0,0,0,0,0,0,NA,NA,4.2,4,0,0,1,1
10,1,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"other",6,0,0,6,6,6,6
11,1,"P007",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,4,6,5,3,0,0,0,0,NA,NA,4.6,5,0.75,1,1.11111111111111,1
12,2,"P007",-6,0,"irritated_frustrated",0,0,0,0,0,0,0,1,3,6,6,6,3,6,4,0,0,0,0,NA,NA,5.4,5,1,1,0.777777777777778,1
13,2,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"home",6,0,0,6,6,6,6
14,2,"P007",5,5.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"home",6,0,0,6,6,6,6
15,1,"P007",-5,0.5,"exhausted_tired",0,0,0,0,0,1,0,0,3,6,6,6,6,0,0,0,0,0,0,NA,NA,4.8,5,0,0,0.666666666666667,1
16,2,"P007",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,NA,NA,0,0,4,4,5.11111111111111,5
17,1,"P007",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,1,2,2,6,0,1,0,3,3,3,0,NA,NA,2.2,2,2.25,2,3.11111111111111,3
18,2,"P007",2,4,"accomplished_productive",0,0,0,1,0,0,0,0,1,1,4,0,6,0,3,3,3,3,0,NA,NA,2.2,2,3,3,3.44444444444444,3
19,2,"P007",5,5.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"friends",6,0,0,6,6,6,6
20,1,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"friends",6,0,0,6,6,6,6
21,2,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
22,1,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
23,2,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"friends",6,0,0,6,6,6,6
24,1,"P007",-6,0,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0,NA,NA,1.8,2,0,0,2.33333333333333,2
25,1,"P007",-6,0,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
26,2,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
27,2,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
28,2,"P007",-6,0,"exhausted_tired",0,0,0,0,0,1,0,0,3,6,6,6,6,6,0,0,0,0,0,NA,NA,6,6,0,0,0,0
29,1,"P007",6,6,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
30,1,"P007",-4,1,"exhausted_tired",0,0,0,0,0,1,0,0,3,6,6,6,0,1,0,0,0,0,0,NA,NA,3.8,4,0,0,1.22222222222222,1
1,2,"P008",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,2,3,2,0,0,0,3,3,3,3,0,NA,NA,1,1,3,3,4.11111111111111,4
2,2,"P008",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,5,4,2,6,2,1,0,0,1,"home",5,4.4,4,0.75,1,1.22222222222222,1
4,2,"P008",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,2,3,2,4,0,4,1,4,4,1,0,NA,NA,2.6,3,2.5,3,3,3
5,2,"P008",-5,0.5,"accomplished_productive",0,0,0,1,0,0,0,0,1,1,1,1,6,3,4,4,4,3,0,NA,NA,2.4,2,3.75,4,3.66666666666667,4
6,1,"P008",2,4,"thrilled_enthusiastic calm_relaxed",0,1,1,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,0,NA,NA,3,3,3,3,3,3
7,1,"P008",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,0,NA,NA,3,3,3,3,3,3
8,1,"P008",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,2,3,4,3,3,4,3,3,3,0,NA,NA,3,3,3.25,3,3.11111111111111,3
9,1,"P008",2,4,"thrilled_enthusiastic calm_relaxed",0,1,1,0,0,0,0,0,1,1,0,0,4,0,6,5,6,6,0,NA,NA,1,1,5.75,6,5.33333333333333,5
10,1,"P008",0,3,"upset_angry bored_lethargic",0,0,0,0,1,0,1,0,0,0,0,0,6,0,2,5,3,3,0,NA,NA,1.2,1,3.25,3,4.11111111111111,4
11,1,"P008",5,5.5,"irritated_frustrated",0,0,0,0,0,0,0,1,3,6,6,0,6,6,1,1,2,3,0,NA,NA,4.8,5,1.75,2,1.44444444444444,1
12,2,"P008",-6,0,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,3,5,5,5,5,6,2,5,4,2,0,NA,NA,5.2,5,3.25,3,1.88888888888889,2
13,2,"P008",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,2,1,2,1,4,4,4,6,5,0,NA,NA,2,2,4.75,5,4.33333333333333,4
14,2,"P008",-6,0,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,1,2,5,4,1,1,4,1,5,5,0,NA,NA,2.6,3,3.75,4,3.55555555555556,4
15,2,"P008",3,4.5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
16,2,"P008",1,3.5,"joyful_happy",1,0,0,0,0,0,0,0,2,4,3,3,5,4,3,1,5,4,0,NA,NA,3.8,4,3.25,3,2.66666666666667,3
17,1,"P008",1,3.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,0,NA,NA,0,0,4.25,4,5.22222222222222,5
18,2,"P008",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,2,2,0,NA,NA,0.4,0,1.5,2,3.77777777777778,4
19,2,"P008",-1,2.5,"upset_angry",0,0,0,0,1,0,0,0,0,0,0,6,0,0,4,1,1,2,0,NA,NA,1.2,1,2,2,3.55555555555556,4
20,1,"P008",1,3.5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,2,4,2,3,2,2,2,1,1,1,0,NA,NA,2.6,3,1.25,1,2.44444444444444,2
21,1,"P008",1,3.5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
22,1,"P008",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,6,6,6,0,6,5,0,NA,NA,2.4,2,4.25,4,3.88888888888889,4
23,2,"P008",5,5.5,"joyful_happy irritated_frustrated",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,6,0,NA,NA,0.2,0,4.5,5,5.22222222222222,5
24,2,"P008",-3,1.5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,1,1,1,5,5,5,5,6,3,3,0,NA,NA,3.4,3,4.25,4,3.33333333333333,3
25,1,"P008",2,4,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,1,1,1,5,5,5,5,3,3,4,0,NA,NA,3.4,3,3.75,4,3.11111111111111,3
26,2,"P008",2,4,"accomplished_productive upset_angry",0,0,0,1,1,0,0,0,2,3,3,2,4,1,1,5,1,1,0,NA,NA,2.6,3,2,2,2.77777777777778,3
27,2,"P008",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,3,0,6,4,4,1,5,5,0,NA,NA,2.8,3,3.75,4,3.44444444444444,3
28,2,"P008",1,3.5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,2,3,0,1,0,4,5,5,5,6,0,NA,NA,1.6,2,5.25,5,4.77777777777778,5
29,2,"P008",-2,2,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,0,0,5,4,4,4,1,6,5,4,0,NA,NA,3.4,3,4,4,3.22222222222222,3
30,2,"P008",2,4,"accomplished_productive",0,0,0,1,0,0,0,0,2,4,0,0,6,5,6,3,3,3,0,NA,NA,3,3,3.75,4,3.33333333333333,3
1,2,"P009",3,4.5,"joyful_happy",1,0,0,0,0,0,0,0,2,3,5,4,6,4,5,6,5,5,0,NA,NA,4.4,4,5.25,5,3.22222222222222,3
2,1,"P009",4,5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,2,3,5,4,0,5,2,5,4,2,0,NA,NA,3.4,3,3.25,3,2.88888888888889,3
3,1,"P009",3,4.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,2,5,4,5,6,5,4,4,2,0,NA,NA,4.4,4,3.75,4,2.55555555555556,3
4,1,"P009",5,5.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,2,4,5,4,4,3,4,5,5,5,0,NA,NA,4,4,4.75,5,3.22222222222222,3
5,1,"P009",4,5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,3,5,4,4,6,3,3,4,4,2,0,NA,NA,4.4,4,3.25,3,2.33333333333333,2
6,1,"P009",-1,2.5,"accomplished_productive exhausted_tired",0,0,0,1,0,1,0,0,3,6,4,5,5,5,2,5,5,5,0,NA,NA,5,5,4.25,4,2.44444444444444,2
7,2,"P009",2,4,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,3,5,4,5,4,6,4,5,5,3,0,NA,NA,4.8,5,4.25,4,2.55555555555556,3
8,2,"P009",2,4,"bored_lethargic",0,0,0,0,0,0,1,0,3,6,4,4,3,2,3,4,4,3,0,NA,NA,3.8,4,3.5,4,2.77777777777778,3
9,1,"P009",6,6,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,3,5,5,2,3,1,3,5,5,3,0,NA,NA,3.2,3,4,4,3.33333333333333,3
10,2,"P009",5,5.5,"accomplished_productive exhausted_tired",0,0,0,1,0,1,0,0,3,6,4,3,4,3,4,6,5,2,0,NA,NA,4,4,4.25,4,3,3
11,1,"P009",3,4.5,"calm_relaxed accomplished_productive exhausted_tired",0,0,1,1,0,1,0,0,3,5,5,3,4,1,5,5,5,0,0,NA,NA,3.6,4,3.75,4,3,3
12,2,"P009",3,4.5,"exhausted_tired",0,0,0,0,0,1,0,0,3,6,5,4,0,2,2,5,4,0,0,NA,NA,3.4,3,2.75,3,2.66666666666667,3
13,1,"P009",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,3,5,1,2,0,1,6,6,5,5,0,NA,NA,1.8,2,5.5,6,4.77777777777778,5
14,2,"P009",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,2,1,0,0,5,5,5,4,0,NA,NA,0.6,1,4.75,5,5.11111111111111,5
15,2,"P009",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,4,0,1,5,4,3,5,0,NA,NA,1,1,4.25,4,4.66666666666667,5
16,2,"P009",4,5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,1,1,1,4,0,2,3,3,3,6,0,NA,NA,1.6,2,3.75,4,4.11111111111111,4
17,1,"P009",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,4,0,1,3,3,3,4,0,NA,NA,1.2,1,3.25,3,4.11111111111111,4
18,2,"P009",1,3.5,"joyful_happy calm_relaxed upset_angry",1,0,1,0,1,0,0,0,0,0,1,4,0,5,3,3,3,5,0,NA,NA,2,2,3.5,4,3.77777777777778,4
19,2,"P009",2,4,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,1,4,0,6,3,3,3,4,0,NA,NA,2.2,2,3.25,3,3.55555555555556,4
20,1,"P009",3,4.5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,4,5,0,6,3,3,2,0,0,NA,NA,3,3,2,2,2.55555555555556,3
21,1,"P009",2,4,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,2,4,0,6,3,3,3,0,0,NA,NA,2.4,2,2.25,2,3,3
22,1,"P009",4,5,"thrilled_enthusiastic",0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,3,3,4,0,NA,NA,0.6,1,3.25,3,4.44444444444444,4
23,2,"P009",6,6,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,6,0,NA,NA,0.2,0,5,5,5.44444444444444,5
24,2,"P009",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,0,NA,NA,0.4,0,3,3,4.44444444444444,4
25,1,"P009",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,4,1,0,6,3,3,4,5,0,NA,NA,2.2,2,3.75,4,3.77777777777778,4
26,2,"P009",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,2,0,1,3,3,5,5,0,NA,NA,0.8,1,4,4,4.66666666666667,5
27,1,"P009",-6,0,"upset_angry exhausted_tired bored_lethargic",0,0,0,0,1,1,1,0,0,0,6,5,0,6,3,4,1,3,0,NA,NA,3.4,3,2.75,3,2.66666666666667,3
28,2,"P009",3,4.5,"calm_relaxed upset_angry exhausted_tired irritated_frustrated",0,0,1,0,1,1,0,1,0,0,1,4,0,2,6,5,5,4,0,NA,NA,1.4,1,5,5,4.77777777777778,5
29,2,"P009",5,5.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,NA,NA,0,0,3.5,4,4.88888888888889,5
30,2,"P009",4,5,"calm_relaxed upset_angry",0,0,1,0,1,0,0,0,0,0,1,1,0,6,3,3,5,3,0,NA,NA,1.6,2,3.5,4,4,4
1,2,"P010",-1,2.5,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,2,3,4,5,0,5,0,0,0,0,0,NA,NA,3.4,3,0,0,1.44444444444444,1
2,1,"P010",-2,2,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,3,4,5,0,5,0,0,0,0,0,NA,NA,3.4,3,0,0,1.44444444444444,1
3,2,"P010",0,3,"bored_lethargic irritated_frustrated",0,0,0,0,0,0,1,1,1,1,4,5,0,5,0,0,0,0,0,NA,NA,3,3,0,0,1.66666666666667,2
4,2,"P010",-1,2.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,5,5,0,5,0,3,3,1,0,NA,NA,3.8,4,1.75,2,2,2
5,1,"P010",-1,2.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,1,2,3,4,0,5,0,1,1,0,0,NA,NA,2.8,3,0.5,1,2,2
6,2,"P010",-3,1.5,"bored_lethargic irritated_frustrated",0,0,0,0,0,0,1,1,2,3,5,6,0,6,0,0,0,0,0,NA,NA,4,4,0,0,1.11111111111111,1
7,1,"P010",2,4,"joyful_happy upset_angry exhausted_tired bored_lethargic",1,0,0,0,1,1,1,0,1,1,3,3,0,3,3,3,4,6,0,NA,NA,2,2,4,4,4,4
8,2,"P010",-1,2.5,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,2,3,4,5,0,4,0,0,0,0,0,NA,NA,3.2,3,0,0,1.55555555555556,2
9,2,"P010",-1,2.5,"upset_angry bored_lethargic irritated_frustrated",0,0,0,0,1,0,1,1,2,3,4,5,0,5,0,0,0,0,0,NA,NA,3.4,3,0,0,1.44444444444444,1
10,1,"P010",2,4,"joyful_happy upset_angry exhausted_tired bored_lethargic irritated_frustrated",1,0,0,0,1,1,1,1,2,4,5,5,0,4,0,0,0,0,0,NA,NA,3.6,4,0,0,1.33333333333333,1
11,2,"P010",1,3.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,5,5,5,0,3,0,3,0,0,0,NA,NA,3.6,4,0.75,1,1.66666666666667,2
12,2,"P010",1,3.5,"calm_relaxed exhausted_tired bored_lethargic irritated_frustrated",0,0,1,0,0,1,1,1,2,4,5,3,0,4,0,0,1,0,0,NA,NA,3.2,3,0.25,0,1.66666666666667,2
13,2,"P010",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,1,2,3,4,0,4,0,0,0,0,0,NA,NA,2.6,3,0,0,1.88888888888889,2
14,1,"P010",-3,1.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,2,4,5,5,0,5,0,0,0,0,1,"friends",4,3.8,4,0,0,1.22222222222222,1
15,1,"P010",-3,1.5,"upset_angry bored_lethargic irritated_frustrated",0,0,0,0,1,0,1,1,2,4,5,5,0,5,0,0,0,0,1,"home",4,3.8,4,0,0,1.22222222222222,1
16,2,"P010",0,3,"bored_lethargic irritated_frustrated",0,0,0,0,0,0,1,1,2,4,4,5,0,4,0,0,0,0,0,NA,NA,3.4,3,0,0,1.44444444444444,1
17,1,"P010",0,3,"bored_lethargic irritated_frustrated",0,0,0,0,0,0,1,1,2,4,4,2,0,2,0,0,0,0,0,NA,NA,2.4,2,0,0,2,2
18,2,"P010",1,3.5,"thrilled_enthusiastic exhausted_tired bored_lethargic",0,1,0,0,0,1,1,0,2,4,4,4,0,4,2,0,1,0,0,NA,NA,3.2,3,0.75,1,1.88888888888889,2
19,2,"P010",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,2,4,4,4,0,4,0,0,0,0,0,NA,NA,3.2,3,0,0,1.55555555555556,2
20,2,"P010",-2,2,"upset_angry bored_lethargic irritated_frustrated",0,0,0,0,1,0,1,1,2,4,4,4,0,4,0,0,0,0,0,NA,NA,3.2,3,0,0,1.55555555555556,2
21,1,"P010",-2,2,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,2,4,5,6,0,6,0,0,0,0,0,NA,NA,4.2,4,0,0,1,1
22,1,"P010",2,4,"joyful_happy thrilled_enthusiastic bored_lethargic irritated_frustrated",1,1,0,0,0,0,1,1,3,5,5,2,0,2,0,0,0,0,0,NA,NA,2.8,3,0,0,1.77777777777778,2
23,1,"P010",1,3.5,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,3,6,5,2,0,3,0,0,0,0,0,NA,NA,3.2,3,0,0,1.55555555555556,2
24,1,"P010",-1,2.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,5,5,2,0,2,0,0,0,0,0,NA,NA,2.8,3,0,0,1.77777777777778,2
25,2,"P010",-1,2.5,"thrilled_enthusiastic exhausted_tired irritated_frustrated",0,1,0,0,0,1,0,1,3,5,5,2,0,2,0,0,0,0,0,NA,NA,2.8,3,0,0,1.77777777777778,2
26,1,"P010",-2,2,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,3,5,5,4,0,4,0,0,0,0,1,"work",4,3.6,4,0,0,1.33333333333333,1
27,2,"P010",-1,2.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,5,5,4,0,5,0,0,0,0,0,NA,NA,3.8,4,0,0,1.22222222222222,1
28,2,"P010",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,3,3,4,0,4,0,0,0,0,0,NA,NA,2.8,3,0,0,1.77777777777778,2
29,2,"P010",-3,1.5,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,2,4,4,6,0,6,0,0,0,0,1,"friends",5,4,4,0,0,1.11111111111111,1
30,2,"P010",-2,2,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,2,4,4,6,0,6,0,0,0,0,1,"other",3,4,4,0,0,1.11111111111111,1
1,2,"P011",-2,2,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,3,6,1,2,0,0,6,0,2,1,0,NA,NA,1.8,2,2.25,2,3.33333333333333,3
2,2,"P011",4,5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,3,1,2,0,NA,NA,0.2,0,3,3,4.55555555555556,5
3,1,"P011",2,4,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,NA,NA,0.6,1,1,1,3.44444444444444,3
4,2,"P011",3,4.5,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,4,4,0,2,4,2,1,1,1,"friends",-3,3,3,2,2,2.55555555555556,3
5,2,"P011",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,2,4,6,1,0,0,0,6,6,6,1,"friends",6,2.2,2,4.5,5,4.11111111111111,4
